TID: 00878a19fa7f0000, SID: 0, DID: 0, CID: 0, time stamp: 84, AID: 0, The ship created
TID: 00e77cf7f97f0000, SID: 60, DID: 0, CID: 533, time stamp: 51651, AID: 6, The ship loading cargo from the dock
TID: 00f7fe07fa7f0000, SID: 27, DID: 3, CID: 696, time stamp: 51662, AID: 6, The ship loading cargo from the dock
TID: 00e78914fa7f0000, SID: 11, DID: 3, CID: 679, time stamp: 51664, AID: 6, The ship loading cargo from the dock
TID: 0077fcf3f97f0000, SID: 67, DID: 2, CID: 727, time stamp: 51696, AID: 6, The ship loading cargo from the dock
TID: 00677f0bfa7f0000, SID: 20, DID: 1, CID: 328, time stamp: 51738, AID: 6, The ship loading cargo from the dock
TID: 00e77f0ffa7f0000, SID: 12, DID: 3, CID: 705, time stamp: 51759, AID: 6, The ship loading cargo from the dock
TID: 0057fdfaf97f0000, SID: 53, DID: 1, CID: 428, time stamp: 51815, AID: 6, The ship loading cargo from the dock
TID: 00f7ff0ffa7f0000, SID: 4, DID: 4, CID: 253, time stamp: 51868, AID: 6, The ship loading cargo from the dock
TID: 00b7ff0dfa7f0000, SID: 15, DID: 1, CID: 425, time stamp: 51873, AID: 6, The ship loading cargo from the dock
TID: 00077be8f97f0000, SID: 90, DID: 4, CID: 235, time stamp: 51999, AID: 6, The ship loading cargo from the dock
TID: 00078a15fa7f0000, SID: 9, DID: 0, CID: 0, time stamp: 52065, AID: 1, The ship requested permission to dock
TID: 00078a15fa7f0000, SID: 9, DID: 0, CID: 0, time stamp: 52070, AID: 2, The ship docked
TID: 0037fdf9f97f0000, SID: 55, DID: 0, CID: 523, time stamp: 52073, AID: 6, The ship loading cargo from the dock
TID: 00a77bedf97f0000, SID: 80, DID: 0, CID: 0, time stamp: 52071, AID: 1, The ship requested permission to dock
TID: 00a77bedf97f0000, SID: 80, DID: 0, CID: 0, time stamp: 52094, AID: 2, The ship docked
TID: 00a77bedf97f0000, SID: 80, DID: 0, CID: 0, time stamp: 52104, AID: 5, The ship requested permission to load cargo from the dock
TID: 00a77bedf97f0000, SID: 80, DID: 0, CID: 505, time stamp: 52113, AID: 6, The ship loading cargo from the dock
TID: 0097fe04fa7f0000, SID: 33, DID: 3, CID: 699, time stamp: 52082, AID: 6, The ship loading cargo from the dock
TID: 0057fe02fa7f0000, SID: 37, DID: 2, CID: 707, time stamp: 52114, AID: 6, The ship loading cargo from the dock
TID: 0037fe01fa7f0000, SID: 39, DID: 1, CID: 0, time stamp: 52082, AID: 1, The ship requested permission to dock
TID: 0037fe01fa7f0000, SID: 39, DID: 1, CID: 0, time stamp: 52182, AID: 2, The ship docked
TID: 0037fe01fa7f0000, SID: 39, DID: 1, CID: 0, time stamp: 52186, AID: 5, The ship requested permission to load cargo from the dock
TID: 00078a15fa7f0000, SID: 9, DID: 0, CID: 0, time stamp: 52078, AID: 5, The ship requested permission to load cargo from the dock
TID: 00477f0afa7f0000, SID: 22, DID: 2, CID: 476, time stamp: 52250, AID: 6, The ship loading cargo from the dock
TID: 00078a15fa7f0000, SID: 9, DID: 0, CID: 465, time stamp: 52255, AID: 6, The ship loading cargo from the dock
TID: 0037fe01fa7f0000, SID: 39, DID: 1, CID: 416, time stamp: 52200, AID: 6, The ship loading cargo from the dock
TID: 00d7fdfef97f0000, SID: 45, DID: 2, CID: 706, time stamp: 52363, AID: 6, The ship loading cargo from the dock
TID: 00d7fae6f97f0000, SID: 93, DID: 4, CID: 363, time stamp: 52461, AID: 6, The ship loading cargo from the dock
TID: 00b7fcf5f97f0000, SID: 63, DID: 4, CID: 112, time stamp: 52495, AID: 6, The ship loading cargo from the dock
TID: 00877cf4f97f0000, SID: 66, DID: 1, CID: 414, time stamp: 52541, AID: 6, The ship loading cargo from the dock
TID: 0017fdf8f97f0000, SID: 57, DID: 1, CID: 410, time stamp: 52557, AID: 6, The ship loading cargo from the dock
TID: 0017fe00fa7f0000, SID: 41, DID: 3, CID: 676, time stamp: 52616, AID: 6, The ship loading cargo from the dock
TID: 0017fbe8f97f0000, SID: 89, DID: 0, CID: 520, time stamp: 52693, AID: 6, The ship loading cargo from the dock
TID: 00877becf97f0000, SID: 82, DID: 0, CID: 504, time stamp: 52870, AID: 6, The ship loading cargo from the dock
TID: 00370a17fa7f0000, SID: 6, DID: 4, CID: 353, time stamp: 52913, AID: 6, The ship loading cargo from the dock
TID: 00a77dfdf97f0000, SID: 48, DID: 1, CID: 409, time stamp: 52919, AID: 6, The ship loading cargo from the dock
TID: 0077ff0bfa7f0000, SID: 19, DID: 2, CID: 0, time stamp: 53029, AID: 7, The ship leaved the dock
TID: 00e77ae7f97f0000, SID: 92, DID: 3, CID: 684, time stamp: 53049, AID: 6, The ship loading cargo from the dock
TID: 0097ff0cfa7f0000, SID: 17, DID: 0, CID: 503, time stamp: 53083, AID: 6, The ship loading cargo from the dock
TID: 0097fdfcf97f0000, SID: 49, DID: 4, CID: 332, time stamp: 53172, AID: 6, The ship loading cargo from the dock
TID: 00a77f0dfa7f0000, SID: 16, DID: 4, CID: 86, time stamp: 53287, AID: 6, The ship loading cargo from the dock
TID: 00f7fbeff97f0000, SID: 75, DID: 1, CID: 387, time stamp: 53346, AID: 6, The ship loading cargo from the dock
TID: 0097fcf4f97f0000, SID: 65, DID: 4, CID: 232, time stamp: 53346, AID: 6, The ship loading cargo from the dock
TID: 00077e00fa7f0000, SID: 42, DID: 2, CID: 703, time stamp: 53431, AID: 6, The ship loading cargo from the dock
TID: 00e77e07fa7f0000, SID: 28, DID: 4, CID: 65, time stamp: 53455, AID: 6, The ship loading cargo from the dock
TID: 00a77e05fa7f0000, SID: 32, DID: 0, CID: 498, time stamp: 53493, AID: 6, The ship loading cargo from the dock
TID: 00d7fe06fa7f0000, SID: 29, DID: 4, CID: 300, time stamp: 53524, AID: 6, The ship loading cargo from the dock
TID: 00877ae4f97f0000, SID: 98, DID: 1, CID: 396, time stamp: 53547, AID: 6, The ship loading cargo from the dock
TID: 00570a18fa7f0000, SID: 3, DID: 1, CID: 0, time stamp: 53658, AID: 7, The ship leaved the dock
TID: 00677e03fa7f0000, SID: 36, DID: 1, CID: 389, time stamp: 53664, AID: 6, The ship loading cargo from the dock
TID: 00c77ae6f97f0000, SID: 94, DID: 1, CID: 308, time stamp: 53926, AID: 6, The ship loading cargo from the dock
TID: 00077cf0f97f0000, SID: 74, DID: 2, CID: 693, time stamp: 54007, AID: 6, The ship loading cargo from the dock
TID: 00a77cf5f97f0000, SID: 64, DID: 1, CID: 385, time stamp: 54010, AID: 6, The ship loading cargo from the dock
TID: 00277cf1f97f0000, SID: 72, DID: 0, CID: 482, time stamp: 54030, AID: 6, The ship loading cargo from the dock
TID: 00c77f0efa7f0000, SID: 14, DID: 1, CID: 0, time stamp: 54041, AID: 1, The ship requested permission to dock
TID: 00c77f0efa7f0000, SID: 14, DID: 1, CID: 0, time stamp: 54048, AID: 2, The ship docked
TID: 00c77f0efa7f0000, SID: 14, DID: 1, CID: 0, time stamp: 54052, AID: 5, The ship requested permission to load cargo from the dock
TID: 00c77beef97f0000, SID: 78, DID: 2, CID: 0, time stamp: 54062, AID: 1, The ship requested permission to dock
TID: 00c77beef97f0000, SID: 78, DID: 2, CID: 0, time stamp: 54071, AID: 2, The ship docked
TID: 00c77beef97f0000, SID: 78, DID: 2, CID: 0, time stamp: 54077, AID: 5, The ship requested permission to load cargo from the dock
TID: 00c77beef97f0000, SID: 78, DID: 2, CID: 656, time stamp: 54110, AID: 6, The ship loading cargo from the dock
TID: 00c77f0efa7f0000, SID: 14, DID: 1, CID: 366, time stamp: 54064, AID: 6, The ship loading cargo from the dock
TID: 00b7fae5f97f0000, SID: 95, DID: 4, CID: 273, time stamp: 54115, AID: 6, The ship loading cargo from the dock
TID: 00878a19fa7f0000, SID: 0, DID: 4, CID: 286, time stamp: 54325, AID: 6, The ship loading cargo from the dock
TID: 00277e01fa7f0000, SID: 40, DID: 1, CID: 350, time stamp: 54357, AID: 6, The ship loading cargo from the dock
TID: 0037fbe9f97f0000, SID: 87, DID: 4, CID: 63, time stamp: 54367, AID: 6, The ship loading cargo from the dock
TID: 00f7fae7f97f0000, SID: 91, DID: 3, CID: 669, time stamp: 54443, AID: 6, The ship loading cargo from the dock
TID: 00677bebf97f0000, SID: 84, DID: 0, CID: 492, time stamp: 54647, AID: 6, The ship loading cargo from the dock
TID: 00077f08fa7f0000, SID: 26, DID: 2, CID: 650, time stamp: 54665, AID: 6, The ship loading cargo from the dock
TID: 00e77cf7f97f0000, SID: 60, DID: 0, CID: 486, time stamp: 54722, AID: 6, The ship loading cargo from the dock
TID: 00f7fe07fa7f0000, SID: 27, DID: 3, CID: 662, time stamp: 54734, AID: 6, The ship loading cargo from the dock
TID: 00e78914fa7f0000, SID: 11, DID: 3, CID: 577, time stamp: 54737, AID: 6, The ship loading cargo from the dock
TID: 0077fcf3f97f0000, SID: 67, DID: 2, CID: 687, time stamp: 54770, AID: 6, The ship loading cargo from the dock
TID: 00677f0bfa7f0000, SID: 20, DID: 1, CID: 306, time stamp: 54803, AID: 6, The ship loading cargo from the dock
TID: 00e77f0ffa7f0000, SID: 12, DID: 3, CID: 666, time stamp: 54822, AID: 6, The ship loading cargo from the dock
TID: 0057fdfaf97f0000, SID: 53, DID: 1, CID: 311, time stamp: 54880, AID: 6, The ship loading cargo from the dock
TID: 00f7ff0ffa7f0000, SID: 4, DID: 4, CID: 185, time stamp: 54933, AID: 6, The ship loading cargo from the dock
TID: 00b7ff0dfa7f0000, SID: 15, DID: 1, CID: 349, time stamp: 54936, AID: 6, The ship loading cargo from the dock
TID: 00f70915fa7f0000, SID: 10, DID: 1, CID: 0, time stamp: 55061, AID: 1, The ship requested permission to dock
TID: 00677dfbf97f0000, SID: 52, DID: 2, CID: 0, time stamp: 55065, AID: 1, The ship requested permission to dock
TID: 00077be8f97f0000, SID: 90, DID: 4, CID: 134, time stamp: 55061, AID: 6, The ship loading cargo from the dock
TID: 00f70915fa7f0000, SID: 10, DID: 1, CID: 0, time stamp: 55068, AID: 2, The ship docked
TID: 00f70915fa7f0000, SID: 10, DID: 1, CID: 0, time stamp: 55082, AID: 5, The ship requested permission to load cargo from the dock
TID: 00677dfbf97f0000, SID: 52, DID: 2, CID: 0, time stamp: 55075, AID: 2, The ship docked
TID: 00677dfbf97f0000, SID: 52, DID: 2, CID: 0, time stamp: 55097, AID: 5, The ship requested permission to load cargo from the dock
TID: 00f70915fa7f0000, SID: 10, DID: 1, CID: 291, time stamp: 55097, AID: 6, The ship loading cargo from the dock
TID: 00677dfbf97f0000, SID: 52, DID: 2, CID: 663, time stamp: 55109, AID: 6, The ship loading cargo from the dock
TID: 0037fdf9f97f0000, SID: 55, DID: 0, CID: 461, time stamp: 55150, AID: 6, The ship loading cargo from the dock
TID: 0097fe04fa7f0000, SID: 33, DID: 3, CID: 657, time stamp: 55189, AID: 6, The ship loading cargo from the dock
TID: 00a77bedf97f0000, SID: 80, DID: 0, CID: 442, time stamp: 55191, AID: 6, The ship loading cargo from the dock
TID: 0057fe02fa7f0000, SID: 37, DID: 2, CID: 659, time stamp: 55214, AID: 6, The ship loading cargo from the dock
TID: 00477f0afa7f0000, SID: 22, DID: 2, CID: 466, time stamp: 55313, AID: 6, The ship loading cargo from the dock
TID: 0037fe01fa7f0000, SID: 39, DID: 1, CID: 344, time stamp: 55377, AID: 6, The ship loading cargo from the dock
TID: 00078a15fa7f0000, SID: 9, DID: 0, CID: 429, time stamp: 55378, AID: 6, The ship loading cargo from the dock
TID: 00d7fdfef97f0000, SID: 45, DID: 2, CID: 649, time stamp: 55426, AID: 6, The ship loading cargo from the dock
TID: 00d7fae6f97f0000, SID: 93, DID: 4, CID: 279, time stamp: 55532, AID: 6, The ship loading cargo from the dock
TID: 00b7fcf5f97f0000, SID: 63, DID: 4, CID: 53, time stamp: 55557, AID: 6, The ship loading cargo from the dock
TID: 00877cf4f97f0000, SID: 66, DID: 1, CID: 334, time stamp: 55608, AID: 6, The ship loading cargo from the dock
TID: 0017fdf8f97f0000, SID: 57, DID: 1, CID: 327, time stamp: 55624, AID: 6, The ship loading cargo from the dock
TID: 0017fe00fa7f0000, SID: 41, DID: 3, CID: 602, time stamp: 55670, AID: 6, The ship loading cargo from the dock
TID: 0017fbe8f97f0000, SID: 89, DID: 0, CID: 456, time stamp: 55755, AID: 6, The ship loading cargo from the dock
TID: 00877becf97f0000, SID: 82, DID: 0, CID: 453, time stamp: 55939, AID: 6, The ship loading cargo from the dock
TID: 00370a17fa7f0000, SID: 6, DID: 4, CID: 271, time stamp: 55982, AID: 6, The ship loading cargo from the dock
TID: 00a77dfdf97f0000, SID: 48, DID: 1, CID: 316, time stamp: 55988, AID: 6, The ship loading cargo from the dock
TID: 0057fbeaf97f0000, SID: 85, DID: 0, CID: 0, time stamp: 56060, AID: 1, The ship requested permission to dock
TID: 0057fbeaf97f0000, SID: 85, DID: 0, CID: 0, time stamp: 56064, AID: 2, The ship docked
TID: 0057fbeaf97f0000, SID: 85, DID: 0, CID: 0, time stamp: 56067, AID: 5, The ship requested permission to load cargo from the dock
TID: 0057fbeaf97f0000, SID: 85, DID: 0, CID: 444, time stamp: 56076, AID: 6, The ship loading cargo from the dock
TID: 00e77ae7f97f0000, SID: 92, DID: 3, CID: 654, time stamp: 56114, AID: 6, The ship loading cargo from the dock
TID: 0097ff0cfa7f0000, SID: 17, DID: 0, CID: 432, time stamp: 56146, AID: 6, The ship loading cargo from the dock
TID: 0097fdfcf97f0000, SID: 49, DID: 4, CID: 264, time stamp: 56242, AID: 6, The ship loading cargo from the dock
TID: 00a77f0dfa7f0000, SID: 16, DID: 4, CID: 50, time stamp: 56352, AID: 6, The ship loading cargo from the dock
TID: 00f7fbeff97f0000, SID: 75, DID: 1, CID: 298, time stamp: 56414, AID: 6, The ship loading cargo from the dock
TID: 0097fcf4f97f0000, SID: 65, DID: 4, CID: 119, time stamp: 56421, AID: 6, The ship loading cargo from the dock
TID: 00077e00fa7f0000, SID: 42, DID: 2, CID: 637, time stamp: 56492, AID: 6, The ship loading cargo from the dock
TID: 00e77e07fa7f0000, SID: 28, DID: 4, CID: 21, time stamp: 56518, AID: 6, The ship loading cargo from the dock
TID: 00a77e05fa7f0000, SID: 32, DID: 0, CID: 424, time stamp: 56565, AID: 6, The ship loading cargo from the dock
TID: 00d7fe06fa7f0000, SID: 29, DID: 4, CID: 261, time stamp: 56586, AID: 6, The ship loading cargo from the dock
TID: 00877ae4f97f0000, SID: 98, DID: 1, CID: 280, time stamp: 56619, AID: 6, The ship loading cargo from the dock
TID: 00677e03fa7f0000, SID: 36, DID: 1, CID: 282, time stamp: 56730, AID: 6, The ship loading cargo from the dock
TID: 00c77ae6f97f0000, SID: 94, DID: 1, CID: 277, time stamp: 56997, AID: 6, The ship loading cargo from the dock
TID: 00077cf0f97f0000, SID: 74, DID: 2, CID: 618, time stamp: 57080, AID: 6, The ship loading cargo from the dock
TID: 00a77cf5f97f0000, SID: 64, DID: 1, CID: 268, time stamp: 57084, AID: 6, The ship loading cargo from the dock
TID: 00277cf1f97f0000, SID: 72, DID: 0, CID: 417, time stamp: 57100, AID: 6, The ship loading cargo from the dock
TID: 00c77beef97f0000, SID: 78, DID: 2, CID: 599, time stamp: 57197, AID: 6, The ship loading cargo from the dock
TID: 00b7fae5f97f0000, SID: 95, DID: 4, CID: 240, time stamp: 57202, AID: 6, The ship loading cargo from the dock
TID: 00c77f0efa7f0000, SID: 14, DID: 1, CID: 260, time stamp: 57221, AID: 6, The ship loading cargo from the dock
TID: 00878a19fa7f0000, SID: 0, DID: 4, CID: 249, time stamp: 57396, AID: 6, The ship loading cargo from the dock
TID: 00277e01fa7f0000, SID: 40, DID: 1, CID: 239, time stamp: 57422, AID: 6, The ship loading cargo from the dock
TID: 0037fbe9f97f0000, SID: 87, DID: 4, CID: 0, time stamp: 57438, AID: 7, The ship leaved the dock
TID: 00f7fae7f97f0000, SID: 91, DID: 3, CID: 601, time stamp: 57515, AID: 6, The ship loading cargo from the dock
TID: 00677bebf97f0000, SID: 84, DID: 0, CID: 419, time stamp: 57714, AID: 6, The ship loading cargo from the dock
TID: 00077f08fa7f0000, SID: 26, DID: 2, CID: 580, time stamp: 57733, AID: 6, The ship loading cargo from the dock
TID: 00e77cf7f97f0000, SID: 60, DID: 0, CID: 415, time stamp: 57794, AID: 6, The ship loading cargo from the dock
TID: 00f7fe07fa7f0000, SID: 27, DID: 3, CID: 600, time stamp: 57807, AID: 6, The ship loading cargo from the dock
TID: 00e78914fa7f0000, SID: 11, DID: 3, CID: 567, time stamp: 57812, AID: 6, The ship loading cargo from the dock
TID: 0077fcf3f97f0000, SID: 67, DID: 2, CID: 0, time stamp: 57840, AID: 7, The ship leaved the dock
TID: 00677f0bfa7f0000, SID: 20, DID: 1, CID: 228, time stamp: 57871, AID: 6, The ship loading cargo from the dock
TID: 00e77f0ffa7f0000, SID: 12, DID: 3, CID: 644, time stamp: 57884, AID: 6, The ship loading cargo from the dock
TID: 0057fdfaf97f0000, SID: 53, DID: 1, CID: 259, time stamp: 57943, AID: 6, The ship loading cargo from the dock
TID: 00f7ff0ffa7f0000, SID: 4, DID: 4, CID: 74, time stamp: 58001, AID: 6, The ship loading cargo from the dock
TID: 00b7ff0dfa7f0000, SID: 15, DID: 1, CID: 257, time stamp: 58008, AID: 6, The ship loading cargo from the dock
TID: 00077be8f97f0000, SID: 90, DID: 4, CID: 60, time stamp: 58138, AID: 6, The ship loading cargo from the dock
TID: 00f70915fa7f0000, SID: 10, DID: 1, CID: 241, time stamp: 58183, AID: 6, The ship loading cargo from the dock
TID: 00677dfbf97f0000, SID: 52, DID: 2, CID: 606, time stamp: 58207, AID: 6, The ship loading cargo from the dock
TID: 0037fdf9f97f0000, SID: 55, DID: 0, CID: 411, time stamp: 58223, AID: 6, The ship loading cargo from the dock
TID: 0097fe04fa7f0000, SID: 33, DID: 3, CID: 627, time stamp: 58253, AID: 6, The ship loading cargo from the dock
TID: 00a77bedf97f0000, SID: 80, DID: 0, CID: 399, time stamp: 58264, AID: 6, The ship loading cargo from the dock
TID: 0057fe02fa7f0000, SID: 37, DID: 2, CID: 588, time stamp: 58277, AID: 6, The ship loading cargo from the dock
TID: 00477f0afa7f0000, SID: 22, DID: 2, CID: 450, time stamp: 58379, AID: 6, The ship loading cargo from the dock
TID: 0037fe01fa7f0000, SID: 39, DID: 1, CID: 237, time stamp: 58443, AID: 6, The ship loading cargo from the dock
TID: 00078a15fa7f0000, SID: 9, DID: 0, CID: 372, time stamp: 58460, AID: 6, The ship loading cargo from the dock
TID: 00d7fdfef97f0000, SID: 45, DID: 2, CID: 575, time stamp: 58490, AID: 6, The ship loading cargo from the dock
TID: 00b7fcf5f97f0000, SID: 63, DID: 4, CID: 0, time stamp: 58619, AID: 7, The ship leaved the dock
TID: 00d7fae6f97f0000, SID: 93, DID: 4, CID: 233, time stamp: 58622, AID: 6, The ship loading cargo from the dock
TID: 00877cf4f97f0000, SID: 66, DID: 1, CID: 224, time stamp: 58676, AID: 6, The ship loading cargo from the dock
TID: 0017fdf8f97f0000, SID: 57, DID: 1, CID: 221, time stamp: 58690, AID: 6, The ship loading cargo from the dock
TID: 0017fe00fa7f0000, SID: 41, DID: 3, CID: 597, time stamp: 58740, AID: 6, The ship loading cargo from the dock
TID: 0017fbe8f97f0000, SID: 89, DID: 0, CID: 400, time stamp: 58818, AID: 6, The ship loading cargo from the dock
TID: 00877becf97f0000, SID: 82, DID: 0, CID: 401, time stamp: 58992, AID: 6, The ship loading cargo from the dock
TID: 00a77dfdf97f0000, SID: 48, DID: 1, CID: 225, time stamp: 59054, AID: 6, The ship loading cargo from the dock
TID: 00370a17fa7f0000, SID: 6, DID: 4, CID: 230, time stamp: 59055, AID: 6, The ship loading cargo from the dock
TID: 00277f09fa7f0000, SID: 24, DID: 0, CID: 0, time stamp: 59065, AID: 1, The ship requested permission to dock
TID: 00277f09fa7f0000, SID: 24, DID: 0, CID: 0, time stamp: 59090, AID: 2, The ship docked
TID: 00277f09fa7f0000, SID: 24, DID: 0, CID: 0, time stamp: 59093, AID: 5, The ship requested permission to load cargo from the dock
TID: 00277f09fa7f0000, SID: 24, DID: 0, CID: 397, time stamp: 59107, AID: 6, The ship loading cargo from the dock
TID: 0057fbeaf97f0000, SID: 85, DID: 0, CID: 393, time stamp: 59152, AID: 6, The ship loading cargo from the dock
TID: 00e77ae7f97f0000, SID: 92, DID: 3, CID: 612, time stamp: 59177, AID: 6, The ship loading cargo from the dock
TID: 0097ff0cfa7f0000, SID: 17, DID: 0, CID: 388, time stamp: 59213, AID: 6, The ship loading cargo from the dock
TID: 0097fdfcf97f0000, SID: 49, DID: 4, CID: 212, time stamp: 59315, AID: 6, The ship loading cargo from the dock
TID: 00a77f0dfa7f0000, SID: 16, DID: 4, CID: 0, time stamp: 59416, AID: 7, The ship leaved the dock
