TID: 0067f23f1a7f0000, SID: 28, DID: 0, CID: 0, time stamp: 72, AID: 0, The ship created
TID: 0057fe2a1a7f0000, SID: 11, DID: 3, CID: 245, time stamp: 45545, AID: 6, The ship loading cargo from the dock
TID: 00d7fe2e1a7f0000, SID: 4, DID: 4, CID: 578, time stamp: 45580, AID: 6, The ship loading cargo from the dock
TID: 00c77e2e1a7f0000, SID: 20, DID: 1, CID: 500, time stamp: 45606, AID: 6, The ship loading cargo from the dock
TID: 00b7fe2d1a7f0000, SID: 53, DID: 1, CID: 409, time stamp: 45673, AID: 6, The ship loading cargo from the dock
TID: 00077f301a7f0000, SID: 12, DID: 3, CID: 207, time stamp: 45697, AID: 6, The ship loading cargo from the dock
TID: 00277f311a7f0000, SID: 15, DID: 1, CID: 410, time stamp: 45717, AID: 6, The ship loading cargo from the dock
TID: 0097ff341a7f0000, SID: 55, DID: 0, CID: 429, time stamp: 45724, AID: 6, The ship loading cargo from the dock
TID: 0007f23c1a7f0000, SID: 22, DID: 2, CID: 493, time stamp: 45799, AID: 6, The ship loading cargo from the dock
TID: 00e77f371a7f0000, SID: 90, DID: 4, CID: 581, time stamp: 45822, AID: 6, The ship loading cargo from the dock
TID: 00f7ff371a7f0000, SID: 33, DID: 3, CID: 226, time stamp: 45884, AID: 6, The ship loading cargo from the dock
TID: 0077fd231a7f0000, SID: 45, DID: 2, CID: 287, time stamp: 46270, AID: 6, The ship loading cargo from the dock
TID: 0027f23d1a7f0000, SID: 37, DID: 2, CID: 290, time stamp: 46276, AID: 6, The ship loading cargo from the dock
TID: 00b7fd251a7f0000, SID: 93, DID: 4, CID: 565, time stamp: 46278, AID: 6, The ship loading cargo from the dock
TID: 00d7fd261a7f0000, SID: 66, DID: 1, CID: 414, time stamp: 46375, AID: 6, The ship loading cargo from the dock
TID: 00e77d271a7f0000, SID: 63, DID: 4, CID: 619, time stamp: 46377, AID: 6, The ship loading cargo from the dock
TID: 0037fe291a7f0000, SID: 57, DID: 1, CID: 416, time stamp: 46388, AID: 6, The ship loading cargo from the dock
TID: 00477e2a1a7f0000, SID: 41, DID: 3, CID: 242, time stamp: 46449, AID: 6, The ship loading cargo from the dock
TID: 00a77e2d1a7f0000, SID: 89, DID: 0, CID: 442, time stamp: 46520, AID: 6, The ship loading cargo from the dock
TID: 00e77e2f1a7f0000, SID: 82, DID: 0, CID: 432, time stamp: 46600, AID: 6, The ship loading cargo from the dock
TID: 00677f331a7f0000, SID: 48, DID: 1, CID: 425, time stamp: 46703, AID: 6, The ship loading cargo from the dock
TID: 0077ff331a7f0000, SID: 49, DID: 4, CID: 566, time stamp: 46797, AID: 6, The ship loading cargo from the dock
TID: 0017723d1a7f0000, SID: 17, DID: 0, CID: 444, time stamp: 46808, AID: 6, The ship loading cargo from the dock
TID: 0017ff301a7f0000, SID: 6, DID: 4, CID: 570, time stamp: 46953, AID: 6, The ship loading cargo from the dock
TID: 00877f341a7f0000, SID: 19, DID: 2, CID: 510, time stamp: 47042, AID: 6, The ship loading cargo from the dock
TID: 00d7ff361a7f0000, SID: 92, DID: 3, CID: 248, time stamp: 47070, AID: 6, The ship loading cargo from the dock
TID: 0067f23f1a7f0000, SID: 28, DID: 4, CID: 631, time stamp: 47228, AID: 6, The ship loading cargo from the dock
TID: 0057fd221a7f0000, SID: 65, DID: 4, CID: 593, time stamp: 47257, AID: 6, The ship loading cargo from the dock
TID: 00477d221a7f0000, SID: 75, DID: 1, CID: 430, time stamp: 47259, AID: 6, The ship loading cargo from the dock
TID: 00677d231a7f0000, SID: 16, DID: 4, CID: 647, time stamp: 47274, AID: 6, The ship loading cargo from the dock
TID: 00a77d251a7f0000, SID: 32, DID: 0, CID: 461, time stamp: 47267, AID: 6, The ship loading cargo from the dock
TID: 0097fd241a7f0000, SID: 42, DID: 2, CID: 301, time stamp: 47261, AID: 6, The ship loading cargo from the dock
TID: 00c77d261a7f0000, SID: 98, DID: 1, CID: 428, time stamp: 47380, AID: 6, The ship loading cargo from the dock
TID: 00277e291a7f0000, SID: 29, DID: 4, CID: 583, time stamp: 47395, AID: 6, The ship loading cargo from the dock
TID: 00677e2b1a7f0000, SID: 96, DID: 4, CID: 590, time stamp: 47517, AID: 6, The ship loading cargo from the dock
TID: 0077fe2b1a7f0000, SID: 3, DID: 1, CID: 507, time stamp: 47520, AID: 6, The ship loading cargo from the dock
TID: 0097fe2c1a7f0000, SID: 36, DID: 1, CID: 431, time stamp: 47562, AID: 6, The ship loading cargo from the dock
TID: 0057ff321a7f0000, SID: 72, DID: 0, CID: 453, time stamp: 47821, AID: 6, The ship loading cargo from the dock
TID: 00b7ff351a7f0000, SID: 64, DID: 1, CID: 445, time stamp: 47836, AID: 6, The ship loading cargo from the dock
TID: 00477f321a7f0000, SID: 74, DID: 2, CID: 302, time stamp: 47837, AID: 6, The ship loading cargo from the dock
TID: 0037ff311a7f0000, SID: 94, DID: 1, CID: 517, time stamp: 47917, AID: 6, The ship loading cargo from the dock
TID: 0057723f1a7f0000, SID: 84, DID: 0, CID: 456, time stamp: 47935, AID: 6, The ship loading cargo from the dock
TID: 0037fd211a7f0000, SID: 40, DID: 1, CID: 469, time stamp: 48159, AID: 6, The ship loading cargo from the dock
TID: 00277d211a7f0000, SID: 87, DID: 4, CID: 661, time stamp: 48182, AID: 6, The ship loading cargo from the dock
TID: 00877d241a7f0000, SID: 91, DID: 3, CID: 251, time stamp: 48276, AID: 6, The ship loading cargo from the dock
TID: 0047f23e1a7f0000, SID: 0, DID: 4, CID: 613, time stamp: 48332, AID: 6, The ship loading cargo from the dock
TID: 0037723e1a7f0000, SID: 95, DID: 4, CID: 584, time stamp: 48345, AID: 6, The ship loading cargo from the dock
TID: 0017fe281a7f0000, SID: 26, DID: 2, CID: 314, time stamp: 48456, AID: 6, The ship loading cargo from the dock
TID: 00f7fd271a7f0000, SID: 67, DID: 2, CID: 304, time stamp: 48471, AID: 6, The ship loading cargo from the dock
TID: 00877e2c1a7f0000, SID: 60, DID: 0, CID: 465, time stamp: 48507, AID: 6, The ship loading cargo from the dock
TID: 00077e281a7f0000, SID: 27, DID: 3, CID: 254, time stamp: 48519, AID: 6, The ship loading cargo from the dock
TID: 00d7fe2e1a7f0000, SID: 4, DID: 4, CID: 626, time stamp: 48635, AID: 6, The ship loading cargo from the dock
TID: 0057fe2a1a7f0000, SID: 11, DID: 3, CID: 265, time stamp: 48639, AID: 6, The ship loading cargo from the dock
TID: 00c77e2e1a7f0000, SID: 20, DID: 1, CID: 545, time stamp: 48662, AID: 6, The ship loading cargo from the dock
TID: 00b7fe2d1a7f0000, SID: 53, DID: 1, CID: 464, time stamp: 48731, AID: 6, The ship loading cargo from the dock
TID: 00077f301a7f0000, SID: 12, DID: 3, CID: 263, time stamp: 48750, AID: 6, The ship loading cargo from the dock
TID: 00277f311a7f0000, SID: 15, DID: 1, CID: 473, time stamp: 48774, AID: 6, The ship loading cargo from the dock
TID: 0097ff341a7f0000, SID: 55, DID: 0, CID: 482, time stamp: 48779, AID: 6, The ship loading cargo from the dock
TID: 0007f23c1a7f0000, SID: 22, DID: 2, CID: 516, time stamp: 48881, AID: 6, The ship loading cargo from the dock
TID: 00e77f371a7f0000, SID: 90, DID: 4, CID: 636, time stamp: 48886, AID: 6, The ship loading cargo from the dock
TID: 00f7ff371a7f0000, SID: 33, DID: 3, CID: 266, time stamp: 48940, AID: 6, The ship loading cargo from the dock
TID: 0077fd231a7f0000, SID: 45, DID: 2, CID: 309, time stamp: 49343, AID: 6, The ship loading cargo from the dock
TID: 00b7fd251a7f0000, SID: 93, DID: 4, CID: 592, time stamp: 49360, AID: 6, The ship loading cargo from the dock
TID: 0027f23d1a7f0000, SID: 37, DID: 2, CID: 312, time stamp: 49374, AID: 6, The ship loading cargo from the dock
TID: 00d7fd261a7f0000, SID: 66, DID: 1, CID: 490, time stamp: 49432, AID: 6, The ship loading cargo from the dock
TID: 00e77d271a7f0000, SID: 63, DID: 4, CID: 713, time stamp: 49437, AID: 6, The ship loading cargo from the dock
TID: 0037fe291a7f0000, SID: 57, DID: 1, CID: 494, time stamp: 49444, AID: 6, The ship loading cargo from the dock
TID: 00477e2a1a7f0000, SID: 41, DID: 3, CID: 274, time stamp: 49504, AID: 6, The ship loading cargo from the dock
TID: 00a77e2d1a7f0000, SID: 89, DID: 0, CID: 498, time stamp: 49576, AID: 6, The ship loading cargo from the dock
TID: 00e77e2f1a7f0000, SID: 82, DID: 0, CID: 486, time stamp: 49655, AID: 6, The ship loading cargo from the dock
TID: 00677f331a7f0000, SID: 48, DID: 1, CID: 495, time stamp: 49759, AID: 6, The ship loading cargo from the dock
TID: 0077ff331a7f0000, SID: 49, DID: 4, CID: 598, time stamp: 49853, AID: 6, The ship loading cargo from the dock
TID: 0017723d1a7f0000, SID: 17, DID: 0, CID: 492, time stamp: 49864, AID: 6, The ship loading cargo from the dock
TID: 0017ff301a7f0000, SID: 6, DID: 4, CID: 633, time stamp: 50046, AID: 6, The ship loading cargo from the dock
TID: 00877f341a7f0000, SID: 19, DID: 2, CID: 518, time stamp: 50140, AID: 6, The ship loading cargo from the dock
TID: 00d7ff361a7f0000, SID: 92, DID: 3, CID: 275, time stamp: 50178, AID: 6, The ship loading cargo from the dock
TID: 00a77d251a7f0000, SID: 32, DID: 0, CID: 504, time stamp: 50288, AID: 6, The ship loading cargo from the dock
TID: 0067f23f1a7f0000, SID: 28, DID: 4, CID: 757, time stamp: 50289, AID: 6, The ship loading cargo from the dock
TID: 0097fd241a7f0000, SID: 42, DID: 2, CID: 313, time stamp: 50314, AID: 6, The ship loading cargo from the dock
TID: 00477d221a7f0000, SID: 75, DID: 1, CID: 513, time stamp: 50318, AID: 6, The ship loading cargo from the dock
TID: 0057fd221a7f0000, SID: 65, DID: 4, CID: 665, time stamp: 50314, AID: 6, The ship loading cargo from the dock
TID: 00677d231a7f0000, SID: 16, DID: 4, CID: 776, time stamp: 50371, AID: 6, The ship loading cargo from the dock
TID: 00c77d261a7f0000, SID: 98, DID: 1, CID: 521, time stamp: 50436, AID: 6, The ship loading cargo from the dock
TID: 00277e291a7f0000, SID: 29, DID: 4, CID: 639, time stamp: 50450, AID: 6, The ship loading cargo from the dock
TID: 00677e2b1a7f0000, SID: 96, DID: 4, CID: 0, time stamp: 50574, AID: 7, The ship leaved the dock
TID: 0077fe2b1a7f0000, SID: 3, DID: 1, CID: 547, time stamp: 50577, AID: 6, The ship loading cargo from the dock
TID: 0097fe2c1a7f0000, SID: 36, DID: 1, CID: 501, time stamp: 50620, AID: 6, The ship loading cargo from the dock
TID: 0057ff321a7f0000, SID: 72, DID: 0, CID: 503, time stamp: 50877, AID: 6, The ship loading cargo from the dock
TID: 00477f321a7f0000, SID: 74, DID: 2, CID: 348, time stamp: 50892, AID: 6, The ship loading cargo from the dock
TID: 00b7ff351a7f0000, SID: 64, DID: 1, CID: 528, time stamp: 50893, AID: 6, The ship loading cargo from the dock
TID: 0037ff311a7f0000, SID: 94, DID: 1, CID: 558, time stamp: 50972, AID: 6, The ship loading cargo from the dock
TID: 0057723f1a7f0000, SID: 84, DID: 0, CID: 505, time stamp: 50990, AID: 6, The ship loading cargo from the dock
TID: 0037fd211a7f0000, SID: 40, DID: 1, CID: 537, time stamp: 51215, AID: 6, The ship loading cargo from the dock
TID: 00277d211a7f0000, SID: 87, DID: 4, CID: 793, time stamp: 51238, AID: 6, The ship loading cargo from the dock
TID: 00877d241a7f0000, SID: 91, DID: 3, CID: 276, time stamp: 51331, AID: 6, The ship loading cargo from the dock
TID: 0047f23e1a7f0000, SID: 0, DID: 4, CID: 670, time stamp: 51434, AID: 6, The ship loading cargo from the dock
TID: 0037723e1a7f0000, SID: 95, DID: 4, CID: 690, time stamp: 51441, AID: 6, The ship loading cargo from the dock
TID: 0017fe281a7f0000, SID: 26, DID: 2, CID: 369, time stamp: 51512, AID: 6, The ship loading cargo from the dock
TID: 00f7fd271a7f0000, SID: 67, DID: 2, CID: 365, time stamp: 51527, AID: 6, The ship loading cargo from the dock
TID: 00877e2c1a7f0000, SID: 60, DID: 0, CID: 520, time stamp: 51564, AID: 6, The ship loading cargo from the dock
TID: 00077e281a7f0000, SID: 27, DID: 3, CID: 281, time stamp: 51576, AID: 6, The ship loading cargo from the dock
TID: 00d7fe2e1a7f0000, SID: 4, DID: 4, CID: 681, time stamp: 51692, AID: 6, The ship loading cargo from the dock
TID: 00c77e2e1a7f0000, SID: 20, DID: 1, CID: 571, time stamp: 51732, AID: 6, The ship loading cargo from the dock
TID: 0057fe2a1a7f0000, SID: 11, DID: 3, CID: 317, time stamp: 51745, AID: 6, The ship loading cargo from the dock
TID: 00b7fe2d1a7f0000, SID: 53, DID: 1, CID: 539, time stamp: 51786, AID: 6, The ship loading cargo from the dock
TID: 00077f301a7f0000, SID: 12, DID: 3, CID: 283, time stamp: 51804, AID: 6, The ship loading cargo from the dock
TID: 00277f311a7f0000, SID: 15, DID: 1, CID: 550, time stamp: 51832, AID: 6, The ship loading cargo from the dock
TID: 0097ff341a7f0000, SID: 55, DID: 0, CID: 523, time stamp: 51834, AID: 6, The ship loading cargo from the dock
TID: 0007f23c1a7f0000, SID: 22, DID: 2, CID: 540, time stamp: 51939, AID: 6, The ship loading cargo from the dock
TID: 00e77f371a7f0000, SID: 90, DID: 4, CID: 721, time stamp: 51958, AID: 6, The ship loading cargo from the dock
TID: 00f7ff371a7f0000, SID: 33, DID: 3, CID: 288, time stamp: 51995, AID: 6, The ship loading cargo from the dock
TID: 00077d201a7f0000, SID: 39, DID: 1, CID: 0, time stamp: 52089, AID: 1, The ship requested permission to dock
TID: 00077d201a7f0000, SID: 39, DID: 1, CID: 0, time stamp: 52095, AID: 2, The ship docked
TID: 00077d201a7f0000, SID: 39, DID: 1, CID: 0, time stamp: 52102, AID: 5, The ship requested permission to load cargo from the dock
TID: 00077d201a7f0000, SID: 39, DID: 1, CID: 561, time stamp: 52108, AID: 6, The ship loading cargo from the dock
TID: 00f7fc1f1a7f0000, SID: 80, DID: 0, CID: 0, time stamp: 52116, AID: 1, The ship requested permission to dock
TID: 00f7fc1f1a7f0000, SID: 80, DID: 0, CID: 0, time stamp: 52122, AID: 2, The ship docked
TID: 0017fd201a7f0000, SID: 9, DID: 0, CID: 0, time stamp: 52111, AID: 1, The ship requested permission to dock
TID: 0017fd201a7f0000, SID: 9, DID: 0, CID: 0, time stamp: 52131, AID: 2, The ship docked
TID: 00f7fc1f1a7f0000, SID: 80, DID: 0, CID: 0, time stamp: 52127, AID: 5, The ship requested permission to load cargo from the dock
TID: 00f7fc1f1a7f0000, SID: 80, DID: 0, CID: 542, time stamp: 52140, AID: 6, The ship loading cargo from the dock
TID: 0017fd201a7f0000, SID: 9, DID: 0, CID: 0, time stamp: 52135, AID: 5, The ship requested permission to load cargo from the dock
TID: 0017fd201a7f0000, SID: 9, DID: 0, CID: 552, time stamp: 52153, AID: 6, The ship loading cargo from the dock
TID: 0077fd231a7f0000, SID: 45, DID: 2, CID: 325, time stamp: 52400, AID: 6, The ship loading cargo from the dock
TID: 00b7fd251a7f0000, SID: 93, DID: 4, CID: 671, time stamp: 52418, AID: 6, The ship loading cargo from the dock
TID: 0027f23d1a7f0000, SID: 37, DID: 2, CID: 356, time stamp: 52464, AID: 6, The ship loading cargo from the dock
TID: 00d7fd261a7f0000, SID: 66, DID: 1, CID: 582, time stamp: 52487, AID: 6, The ship loading cargo from the dock
TID: 00e77d271a7f0000, SID: 63, DID: 4, CID: 800, time stamp: 52496, AID: 6, The ship loading cargo from the dock
TID: 0037fe291a7f0000, SID: 57, DID: 1, CID: 585, time stamp: 52499, AID: 6, The ship loading cargo from the dock
TID: 00477e2a1a7f0000, SID: 41, DID: 3, CID: 315, time stamp: 52559, AID: 6, The ship loading cargo from the dock
TID: 00a77e2d1a7f0000, SID: 89, DID: 0, CID: 533, time stamp: 52631, AID: 6, The ship loading cargo from the dock
TID: 00e77e2f1a7f0000, SID: 82, DID: 0, CID: 535, time stamp: 52710, AID: 6, The ship loading cargo from the dock
TID: 00677f331a7f0000, SID: 48, DID: 1, CID: 603, time stamp: 52815, AID: 6, The ship loading cargo from the dock
TID: 0077ff331a7f0000, SID: 49, DID: 4, CID: 673, time stamp: 52909, AID: 6, The ship loading cargo from the dock
TID: 0017723d1a7f0000, SID: 17, DID: 0, CID: 538, time stamp: 52920, AID: 6, The ship loading cargo from the dock
TID: 0017ff301a7f0000, SID: 6, DID: 4, CID: 695, time stamp: 53141, AID: 6, The ship loading cargo from the dock
TID: 00877f341a7f0000, SID: 19, DID: 2, CID: 0, time stamp: 53218, AID: 7, The ship leaved the dock
TID: 00d7ff361a7f0000, SID: 92, DID: 3, CID: 296, time stamp: 53276, AID: 6, The ship loading cargo from the dock
TID: 0067f23f1a7f0000, SID: 28, DID: 4, CID: 859, time stamp: 53346, AID: 6, The ship loading cargo from the dock
TID: 0097fd241a7f0000, SID: 42, DID: 2, CID: 391, time stamp: 53349, AID: 6, The ship loading cargo from the dock
TID: 00a77d251a7f0000, SID: 32, DID: 0, CID: 543, time stamp: 53348, AID: 6, The ship loading cargo from the dock
TID: 0057fd221a7f0000, SID: 65, DID: 4, CID: 740, time stamp: 53390, AID: 6, The ship loading cargo from the dock
TID: 00477d221a7f0000, SID: 75, DID: 1, CID: 621, time stamp: 53390, AID: 6, The ship loading cargo from the dock
TID: 00677d231a7f0000, SID: 16, DID: 4, CID: 880, time stamp: 53430, AID: 6, The ship loading cargo from the dock
TID: 00c77d261a7f0000, SID: 98, DID: 1, CID: 607, time stamp: 53493, AID: 6, The ship loading cargo from the dock
TID: 00277e291a7f0000, SID: 29, DID: 4, CID: 714, time stamp: 53506, AID: 6, The ship loading cargo from the dock
TID: 0077fe2b1a7f0000, SID: 3, DID: 1, CID: 0, time stamp: 53635, AID: 7, The ship leaved the dock
TID: 0097fe2c1a7f0000, SID: 36, DID: 1, CID: 604, time stamp: 53676, AID: 6, The ship loading cargo from the dock
TID: 0057ff321a7f0000, SID: 72, DID: 0, CID: 544, time stamp: 53934, AID: 6, The ship loading cargo from the dock
TID: 00477f321a7f0000, SID: 74, DID: 2, CID: 402, time stamp: 53949, AID: 6, The ship loading cargo from the dock
TID: 00b7ff351a7f0000, SID: 64, DID: 1, CID: 609, time stamp: 53949, AID: 6, The ship loading cargo from the dock
TID: 0037ff311a7f0000, SID: 94, DID: 1, CID: 614, time stamp: 54028, AID: 6, The ship loading cargo from the dock
TID: 0057723f1a7f0000, SID: 84, DID: 0, CID: 556, time stamp: 54048, AID: 6, The ship loading cargo from the dock
TID: 00d7fc1e1a7f0000, SID: 78, DID: 2, CID: 0, time stamp: 54063, AID: 1, The ship requested permission to dock
TID: 00d7fc1e1a7f0000, SID: 78, DID: 2, CID: 0, time stamp: 54066, AID: 2, The ship docked
TID: 00d7fc1e1a7f0000, SID: 78, DID: 2, CID: 0, time stamp: 54070, AID: 5, The ship requested permission to load cargo from the dock
TID: 00d7fc1e1a7f0000, SID: 78, DID: 2, CID: 406, time stamp: 54074, AID: 6, The ship loading cargo from the dock
TID: 00e77c1f1a7f0000, SID: 14, DID: 1, CID: 0, time stamp: 54078, AID: 1, The ship requested permission to dock
TID: 00e77c1f1a7f0000, SID: 14, DID: 1, CID: 0, time stamp: 54082, AID: 2, The ship docked
TID: 00e77c1f1a7f0000, SID: 14, DID: 1, CID: 0, time stamp: 54096, AID: 5, The ship requested permission to load cargo from the dock
TID: 00e77c1f1a7f0000, SID: 14, DID: 1, CID: 623, time stamp: 54100, AID: 6, The ship loading cargo from the dock
TID: 0037fd211a7f0000, SID: 40, DID: 1, CID: 628, time stamp: 54272, AID: 6, The ship loading cargo from the dock
TID: 00277d211a7f0000, SID: 87, DID: 4, CID: 883, time stamp: 54296, AID: 6, The ship loading cargo from the dock
TID: 00877d241a7f0000, SID: 91, DID: 3, CID: 319, time stamp: 54387, AID: 6, The ship loading cargo from the dock
TID: 0047f23e1a7f0000, SID: 0, DID: 4, CID: 743, time stamp: 54526, AID: 6, The ship loading cargo from the dock
TID: 0037723e1a7f0000, SID: 95, DID: 4, CID: 737, time stamp: 54543, AID: 6, The ship loading cargo from the dock
TID: 0017fe281a7f0000, SID: 26, DID: 2, CID: 408, time stamp: 54568, AID: 6, The ship loading cargo from the dock
TID: 00f7fd271a7f0000, SID: 67, DID: 2, CID: 421, time stamp: 54583, AID: 6, The ship loading cargo from the dock
TID: 00877e2c1a7f0000, SID: 60, DID: 0, CID: 563, time stamp: 54621, AID: 6, The ship loading cargo from the dock
TID: 00077e281a7f0000, SID: 27, DID: 3, CID: 320, time stamp: 54633, AID: 6, The ship loading cargo from the dock
